"asset_id","public_id","format","version","resource_type","type","created_at","bytes","width","height","backup","access_mode","url","secure_url"
"67dda6aea808d1e0350597ed71cab7b8","items/7501672600503","jpg",1447647391,"image","upload","2015-11-16T04:16:31+00:00",34730,240,240,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647391/items/7501672600503.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647391/items/7501672600503.jpg"
"b5b53ba012c711251667ca3a454c5ec6","items/7501581101085","jpg",1447647388,"image","upload","2015-11-16T04:16:28+00:00",590246,300,300,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647388/items/7501581101085.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647388/items/7501581101085.jpg"
"964fe6ebd562ff4f53e9cf45f0ae9ad6","items/7501644770012","jpg",1447647380,"image","upload","2015-11-16T04:16:20+00:00",30133,300,300,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647380/items/7501644770012.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647380/items/7501644770012.jpg"
"de9a39cbdf3fe8747165e1bf361b9bfa","items/7501644703898","jpg",1447647376,"image","upload","2015-11-16T04:16:16+00:00",98905,240,240,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647376/items/7501644703898.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647376/items/7501644703898.jpg"
"d5a31073f82c334e71f229d31ec4084b","items/7501644703768","jpg",1447647376,"image","upload","2015-11-16T04:16:16+00:00",80531,300,300,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647376/items/7501644703768.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647376/items/7501644703768.jpg"
"96697e4c390edd685f9db8e94f4a876f","items/7501590233043","jpg",1447647373,"image","upload","2015-11-16T04:16:13+00:00",54617,300,300,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647373/items/7501590233043.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647373/items/7501590233043.jpg"
"ed8badbb94f131d052fc7c077e0ba782","items/7501644701955","jpg",1447647370,"image","upload","2015-11-16T04:16:10+00:00",26873,300,300,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647370/items/7501644701955.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647370/items/7501644701955.jpg"
"f5c97e81f54d573356d383c2c4b695cf","items/7501644700330","jpg",1447647369,"image","upload","2015-11-16T04:16:09+00:00",36953,300,300,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647369/items/7501644700330.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647369/items/7501644700330.jpg"
"2301f19e62eb820ec87ae79ee817a6e1","items/7501590211232","jpg",1447647367,"image","upload","2015-11-16T04:16:07+00:00",50548,240,240,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647367/items/7501590211232.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647367/items/7501590211232.jpg"
"ccb91a2884586ecbc4956031eb9077b9","items/7501587010497","jpg",1447647365,"image","upload","2015-11-16T04:16:05+00:00",33489,300,300,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647365/items/7501587010497.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647365/items/7501587010497.jpg"
